,V1,size,expr,time
1618,size,84,fpop,8.03E-05
1619,size,84,fpop,6.30E-05
1620,size,84,labelled_opart,9.45E-05
1621,size,88,fpop,0.0001478
1622,size,88,fpop,6.99E-05
1623,size,88,labelled_opart,0.0002217
1624,size,88,opart,5.27E-05
1625,size,88,opart,4.38E-05
1626,size,88,fpop,5.96E-05
1627,size,88,labelled_opart,0.00010485
1628,size,88,labelled_opart,8.94E-05
1629,size,88,opart,4.79E-05
1630,size,138,fpop,0.0001433
1631,size,138,fpop,8.04E-05
1632,size,138,fpop,6.67E-05
1633,size,138,labelled_opart,0.00021495
1634,size,138,labelled_opart,0.0001206
1635,size,138,opart,7.90E-05
1636,size,138,labelled_opart,0.00010005
1637,size,138,opart,7.38E-05
1638,size,138,opart,6.99E-05
1639,size,94,labelled_opart,0.0001212
1640,size,94,fpop,8.08E-05
1641,size,94,fpop,5.31E-05
1642,size,94,opart,5.40E-05
1643,size,94,labelled_opart,7.97E-05
1644,size,94,fpop,5.42E-05
1645,size,94,labelled_opart,8.13E-05
1646,size,94,opart,4.78E-05
1647,size,94,opart,4.59E-05
1648,size,93,opart,9.24E-05
1649,size,93,fpop,8.91E-05
1650,size,93,opart,5.16E-05
1651,size,93,fpop,5.51E-05
1652,size,93,opart,5.34E-05
1653,size,93,fpop,5.08E-05
1654,size,93,labelled_opart,0.00013365
1655,size,93,labelled_opart,8.27E-05
1656,size,93,labelled_opart,7.62E-05
1657,size,85,opart,0.0001072
1658,size,85,opart,5.25E-05
1659,size,85,labelled_opart,0.00012825
1660,size,85,labelled_opart,8.48E-05
1661,size,85,fpop,8.55E-05
1662,size,85,labelled_opart,7.77E-05
1663,size,85,opart,5.03E-05
1664,size,85,fpop,5.65E-05
1665,size,85,fpop,5.18E-05
1666,size,87,fpop,0.0001256
1667,size,87,fpop,6.06E-05
1668,size,87,opart,5.27E-05
1669,size,87,fpop,5.17E-05
1670,size,87,labelled_opart,0.0001884
1671,size,87,opart,4.68E-05
1672,size,87,labelled_opart,9.09E-05
1673,size,87,opart,4.56E-05
1674,size,87,labelled_opart,7.76E-05
1675,size,83,labelled_opart,0.0001233
1676,size,83,fpop,8.22E-05
1677,size,83,fpop,5.49E-05
1678,size,83,opart,4.75E-05
1679,size,83,fpop,5.10E-05
1680,size,83,labelled_opart,8.24E-05
1681,size,83,labelled_opart,7.65E-05
1682,size,83,opart,4.40E-05
1683,size,83,opart,4.09E-05
1684,size,40,fpop,0.0001077
1685,size,40,fpop,4.63E-05
1686,size,40,labelled_opart,0.00016155
1687,size,40,opart,3.63E-05
1688,size,40,opart,2.78E-05
1689,size,40,labelled_opart,6.95E-05
1690,size,40,opart,3.03E-05
1691,size,40,labelled_opart,6.53E-05
1692,size,40,fpop,4.35E-05
1693,size,69,labelled_opart,9.81E-05
1694,size,69,labelled_opart,7.43E-05
1695,size,69,fpop,6.54E-05
1696,size,69,labelled_opart,6.24E-05
1697,size,69,fpop,4.95E-05
1698,size,69,fpop,4.16E-05
1699,size,69,opart,4.21E-05
1700,size,69,opart,3.56E-05
1701,size,69,opart,3.45E-05
1702,size,73,opart,0.0002317
1703,size,73,labelled_opart,0.0001104
1704,size,73,fpop,7.36E-05
1705,size,73,labelled_opart,9.12E-05
1706,size,73,opart,4.44E-05
1707,size,73,fpop,6.08E-05
1708,size,73,labelled_opart,9.20E-05
1709,size,73,fpop,6.13E-05
1710,size,73,opart,4.28E-05
1711,size,390,labelled_opart,0.0002664
1712,size,390,fpop,0.0001776
1713,size,390,opart,0.0004237
1714,size,390,opart,0.0004134
1715,size,390,opart,0.0004091
1716,size,390,fpop,0.000144
1717,size,390,fpop,0.000142
1718,size,390,labelled_opart,0.000216
1719,size,390,labelled_opart,0.000213
1720,size,218,labelled_opart,0.0001656
1721,size,218,opart,0.0001563
1722,size,218,opart,0.0001437
1723,size,218,labelled_opart,0.00014295
1724,size,218,labelled_opart,0.0001284
1725,size,218,fpop,0.0001104
1726,size,218,opart,0.0001451
1727,size,218,fpop,9.53E-05
1728,size,218,fpop,8.56E-05
1729,size,257,opart,0.0005759
1730,size,257,fpop,0.0003224
1731,size,257,labelled_opart,0.0004836
1732,size,257,labelled_opart,0.0004992
1733,size,257,opart,0.0003562
1734,size,257,opart,0.0004051
1735,size,257,fpop,0.0003328
1736,size,257,labelled_opart,0.00045405
1737,size,257,fpop,0.0003027
1738,size,171,opart,0.0001668
1739,size,171,fpop,0.0001218
1740,size,171,labelled_opart,0.0001827
1741,size,171,fpop,8.56E-05
1742,size,171,opart,0.0001036
1743,size,171,fpop,7.19E-05
1744,size,171,opart,9.83E-05
1745,size,171,labelled_opart,0.0001284
1746,size,171,labelled_opart,0.00010785
1747,size,254,fpop,0.0001656
1748,size,254,opart,0.000195
1749,size,254,opart,0.0001778
1750,size,254,labelled_opart,0.0002484
1751,size,254,fpop,0.0001083
1752,size,254,fpop,9.23E-05
1753,size,254,labelled_opart,0.00016245
1754,size,254,opart,0.0001809
1755,size,254,labelled_opart,0.00013845
1756,size,161,fpop,0.0001549
1757,size,161,fpop,8.26E-05
1758,size,161,opart,0.0001009
1759,size,161,labelled_opart,0.00023235
1760,size,161,labelled_opart,0.0001239
1761,size,161,fpop,8.14E-05
1762,size,161,opart,9.39E-05
1763,size,161,opart,9.16E-05
1764,size,161,labelled_opart,0.0001221
1765,size,172,labelled_opart,0.00016695
1766,size,172,fpop,0.0001113
1767,size,172,labelled_opart,0.00012645
1768,size,172,opart,0.0001084
1769,size,172,fpop,8.43E-05
1770,size,172,labelled_opart,0.00011985
1771,size,172,opart,0.0001065
1772,size,172,opart,9.95E-05
1773,size,172,fpop,7.99E-05
1774,size,257,labelled_opart,0.0001665
1775,size,257,opart,0.0001936
1776,size,257,fpop,0.000111
1777,size,257,fpop,8.88E-05
1778,size,257,opart,0.0001842
1779,size,257,fpop,8.40E-05
1780,size,257,labelled_opart,0.0001332
1781,size,257,labelled_opart,0.000126
1782,size,257,opart,0.0001847
1783,size,257,labelled_opart,0.00020565
1784,size,257,fpop,0.0001371
1785,size,257,fpop,0.0001055
1786,size,257,labelled_opart,0.00015825
1787,size,257,labelled_opart,0.00016305
1788,size,257,opart,0.0001972
1789,size,257,fpop,0.0001087
1790,size,257,opart,0.0001955
1791,size,257,opart,0.0001879
1792,size,390,fpop,0.000219
1793,size,390,labelled_opart,0.0003285
1794,size,390,opart,0.0005305
1795,size,390,opart,0.0003996
1796,size,390,fpop,0.0001754
1797,size,390,labelled_opart,0.0002631
1798,size,390,opart,0.0003896
1799,size,390,labelled_opart,0.00023385
1800,size,390,fpop,0.0001559
1801,size,185,fpop,0.0001813
1802,size,185,labelled_opart,0.00027195
1803,size,185,fpop,9.33E-05
1804,size,185,labelled_opart,0.00013995
1805,size,185,fpop,8.54E-05
1806,size,185,labelled_opart,0.0001281
1807,size,185,opart,0.00012
1808,size,185,opart,0.0001097
1809,size,185,opart,0.0001163
1810,size,158,labelled_opart,0.00016185
1811,size,158,labelled_opart,0.0001305
1812,size,158,fpop,0.0001079
1813,size,158,opart,9.61E-05
1814,size,158,fpop,8.70E-05
1815,size,158,fpop,9.37E-05
1816,size,158,opart,0.0001133
1817,size,158,labelled_opart,0.00014055
1818,size,158,opart,0.0001134
1819,size,146,opart,0.0001583
1820,size,146,labelled_opart,0.00015
1821,size,146,labelled_opart,0.00011445
1822,size,146,opart,8.53E-05
1823,size,146,labelled_opart,0.00010785
1824,size,146,fpop,1.00E-04
1825,size,146,fpop,7.63E-05
1826,size,146,fpop,7.19E-05
1827,size,146,opart,8.43E-05
1828,size,389,opart,0.0004264
1829,size,389,fpop,0.0001864
1830,size,389,fpop,0.0001472
1831,size,389,fpop,0.0002217
1832,size,389,opart,0.0004036
1833,size,389,opart,0.0003834
1834,size,389,labelled_opart,0.0002796
1835,size,389,labelled_opart,0.0002208
1836,size,389,labelled_opart,0.00033255
1837,size,386,opart,0.0004401
1838,size,386,labelled_opart,0.00024675
1839,size,386,fpop,0.0001645
1840,size,386,labelled_opart,0.00021975
1841,size,386,opart,0.0003965
1842,size,386,labelled_opart,0.0002016
1843,size,386,opart,0.0004386
1844,size,386,fpop,0.0001465
1845,size,386,fpop,0.0001344
1846,size,387,opart,0.0004383
1847,size,387,opart,0.0003986
1848,size,387,labelled_opart,0.00026985
1849,size,387,fpop,0.0001799
1850,size,387,opart,0.0003963
1851,size,387,labelled_opart,0.0002232
1852,size,387,fpop,0.0001488
1853,size,387,labelled_opart,0.00021315
1854,size,387,fpop,0.0001421
1855,size,178,opart,0.000171
1856,size,178,opart,0.0001134
1857,size,178,opart,0.0001046
1858,size,178,labelled_opart,0.00017175
1859,size,178,fpop,0.0001145
1860,size,178,fpop,8.26E-05
1861,size,178,fpop,7.76E-05
1862,size,178,labelled_opart,0.0001239
1863,size,178,labelled_opart,0.0001164
1864,size,151,opart,0.0001244
1865,size,151,fpop,0.0001124
1866,size,151,fpop,7.98E-05
1867,size,151,opart,8.47E-05
1868,size,151,fpop,7.50E-05
1869,size,151,labelled_opart,0.0001686
1870,size,151,labelled_opart,0.0001197
1871,size,151,labelled_opart,0.0001125
1872,size,151,opart,8.52E-05
1873,size,238,labelled_opart,0.00016125
1874,size,238,opart,0.0001748
1875,size,238,opart,0.0001663
1876,size,238,labelled_opart,0.00012735
1877,size,238,fpop,0.0001075
1878,size,238,fpop,8.49E-05
1879,size,238,labelled_opart,0.00013035
1880,size,238,fpop,8.69E-05
1881,size,238,opart,0.0001665
1882,size,233,fpop,0.0001927
1883,size,233,labelled_opart,0.00028905
1884,size,233,fpop,9.94E-05
1885,size,233,opart,0.0001612
1886,size,233,opart,0.0001534
1887,size,233,labelled_opart,0.0001491
1888,size,233,labelled_opart,0.0001413
1889,size,233,opart,0.0001569
1890,size,233,fpop,9.42E-05
1891,size,135,fpop,0.0001486
1892,size,135,labelled_opart,0.0002229
1893,size,135,labelled_opart,0.00012675
1894,size,135,opart,8.26E-05
1895,size,135,labelled_opart,0.00010065
1896,size,135,opart,7.30E-05
1897,size,135,fpop,8.45E-05
1898,size,135,opart,7.13E-05
1899,size,135,fpop,6.71E-05
1900,size,154,labelled_opart,0.00016665
1901,size,154,opart,9.29E-05
1902,size,154,fpop,0.0001111
1903,size,154,labelled_opart,0.0001266
1904,size,154,opart,8.55E-05
1905,size,154,labelled_opart,0.00011055
1906,size,154,fpop,8.44E-05
1907,size,154,opart,8.63E-05
1908,size,154,fpop,7.37E-05
1909,size,238,opart,0.0002017
1910,size,238,opart,0.000164
1911,size,238,labelled_opart,0.0001872
1912,size,238,fpop,0.0001248
1913,size,238,fpop,9.71E-05
1914,size,238,opart,0.0001627
1915,size,238,fpop,9.20E-05
1916,size,238,labelled_opart,0.00014565
1917,size,238,labelled_opart,0.000138
1918,size,134,opart,0.000114
1919,size,134,opart,7.48E-05
1920,size,134,fpop,0.0001011
1921,size,134,opart,7.05E-05
1922,size,134,labelled_opart,0.00015165
1923,size,134,fpop,8.03E-05
1924,size,134,labelled_opart,0.00012045
1925,size,134,labelled_opart,0.0001134
1926,size,134,fpop,7.56E-05
1927,size,169,fpop,0.0001395
1928,size,169,labelled_opart,0.00020925
1929,size,169,opart,0.0001054
1930,size,169,labelled_opart,0.00012195
1931,size,169,opart,9.96E-05
1932,size,169,fpop,8.13E-05
1933,size,169,fpop,7.21E-05
1934,size,169,labelled_opart,0.00010815
1935,size,169,opart,9.93E-05
1936,size,130,fpop,0.0001289
1937,size,130,labelled_opart,0.00019335
1938,size,130,labelled_opart,0.00010455
1939,size,130,fpop,6.97E-05
1940,size,130,fpop,5.81E-05
1941,size,130,opart,7.17E-05
1942,size,130,labelled_opart,8.72E-05
1943,size,130,opart,6.86E-05
1944,size,130,opart,6.49E-05
1945,size,182,opart,0.0002108
1946,size,182,fpop,0.0001357
1947,size,182,fpop,9.40E-05
1948,size,182,labelled_opart,0.00020355
1949,size,182,labelled_opart,0.000141
1950,size,182,opart,0.0001158
1951,size,182,labelled_opart,0.00015495
1952,size,182,fpop,0.0001033
1953,size,182,opart,0.0001423
1954,size,130,labelled_opart,0.00014175
1955,size,130,opart,7.98E-05
1956,size,130,opart,6.69E-05
1957,size,130,labelled_opart,0.00010245
1958,size,130,opart,6.90E-05
1959,size,130,labelled_opart,9.86E-05
1960,size,130,fpop,9.45E-05
1961,size,130,fpop,6.83E-05
1962,size,130,fpop,6.57E-05
1963,size,141,opart,0.000137
1964,size,141,opart,8.54E-05
1965,size,141,labelled_opart,0.0001497
1966,size,141,fpop,9.98E-05
1967,size,141,fpop,7.41E-05
1968,size,141,opart,8.49E-05
1969,size,141,labelled_opart,0.00011115
1970,size,141,fpop,8.02E-05
1971,size,141,labelled_opart,0.0001203
1972,size,99,labelled_opart,0.00024885
1973,size,99,labelled_opart,0.0001248
1974,size,99,labelled_opart,0.00014925
1975,size,99,opart,0.0001811
1976,size,99,opart,9.27E-05
1977,size,99,fpop,0.0001659
1978,size,99,fpop,8.32E-05
1979,size,99,fpop,9.95E-05
1980,size,99,opart,8.59E-05
1981,size,319,fpop,0.0003451
1982,size,319,opart,0.0002891
1983,size,319,opart,0.0002676
1984,size,319,fpop,0.0001327
1985,size,319,labelled_opart,0.00051765
1986,size,319,opart,0.0002747
1987,size,319,fpop,0.0001361
1988,size,319,labelled_opart,0.00019905
1989,size,319,labelled_opart,0.00020415
1990,size,322,labelled_opart,0.00023265
1991,size,322,fpop,0.0001551
1992,size,322,opart,0.0002801
1993,size,322,opart,0.000271
1994,size,322,fpop,0.0001234
1995,size,322,labelled_opart,0.0001851
1996,size,322,opart,0.0002773
1997,size,322,fpop,0.00013
1998,size,322,labelled_opart,0.000195
1999,size,212,fpop,0.000169
2000,size,212,labelled_opart,0.0002535
2001,size,212,opart,0.0001464
2002,size,212,labelled_opart,0.0001734
2003,size,212,opart,0.0001398
2004,size,212,fpop,0.0001156
2005,size,212,fpop,9.26E-05
2006,size,212,opart,0.0001397
2007,size,212,labelled_opart,0.0001389
2008,size,213,fpop,0.0002145
2009,size,213,labelled_opart,0.00032175
2010,size,213,opart,0.0001459
2011,size,213,fpop,0.0001059
2012,size,213,labelled_opart,0.00015885
2013,size,213,opart,0.0001393
2014,size,213,labelled_opart,0.0001512
2015,size,213,fpop,0.0001008
2016,size,213,opart,0.0001401
2017,size,195,fpop,0.0001554
2018,size,195,opart,0.0001294
2019,size,195,labelled_opart,0.0002331
2020,size,195,labelled_opart,0.00014685
2021,size,195,fpop,9.79E-05
2022,size,195,opart,0.0001192
2023,size,195,labelled_opart,0.0001368
2024,size,195,fpop,9.12E-05
2025,size,195,opart,0.0001198
2026,size,165,labelled_opart,0.00015105
2027,size,165,fpop,0.0001007
2028,size,165,fpop,7.14E-05
2029,size,165,opart,9.98E-05
2030,size,165,fpop,6.67E-05
2031,size,165,opart,9.36E-05
2032,size,165,labelled_opart,0.0001071
2033,size,165,labelled_opart,0.00010005
2034,size,165,opart,9.47E-05
2035,size,256,opart,0.0002205
2036,size,256,fpop,0.000147
2037,size,256,labelled_opart,0.0002205
2038,size,256,opart,0.0001841
2039,size,256,fpop,0.0001182
2040,size,256,labelled_opart,0.0001773
2041,size,256,fpop,0.0001168
2042,size,256,labelled_opart,0.0001752
2043,size,256,opart,0.0001865
2044,size,189,opart,0.0001544
2045,size,189,labelled_opart,0.00015645
2046,size,189,labelled_opart,0.00013485
2047,size,189,fpop,0.0001043
2048,size,189,labelled_opart,0.0001338
2049,size,189,fpop,8.99E-05
2050,size,189,opart,0.0001183
2051,size,189,fpop,8.92E-05
2052,size,189,opart,0.0001171
2053,size,306,opart,0.0002946
2054,size,306,labelled_opart,0.0002283
2055,size,306,labelled_opart,0.00017895
2056,size,306,opart,0.0002573
2057,size,306,opart,0.000255
2058,size,306,labelled_opart,0.0001731
2059,size,306,fpop,0.0001522
2060,size,306,fpop,0.0001193
2061,size,306,fpop,0.0001154
2062,size,200,labelled_opart,0.00016395
2063,size,200,labelled_opart,0.00012975
2064,size,200,fpop,0.0001093
2065,size,200,fpop,8.65E-05
2066,size,200,labelled_opart,0.0001302
2067,size,200,opart,0.0001294
2068,size,200,opart,0.0001244
2069,size,200,fpop,8.68E-05
2070,size,200,opart,0.0001254
2071,size,212,fpop,0.000149
2072,size,212,labelled_opart,0.0002235
2073,size,212,opart,0.0001396
2074,size,212,fpop,8.86E-05
2075,size,212,opart,0.0001358
2076,size,212,labelled_opart,0.0001329
2077,size,212,fpop,8.76E-05
2078,size,212,labelled_opart,0.0001314
2079,size,212,opart,0.0001379
2080,size,176,opart,0.0001504
2081,size,176,fpop,0.0001216
2082,size,176,labelled_opart,0.0001824
2083,size,176,labelled_opart,0.0001353
2084,size,176,opart,0.0001053
2085,size,176,fpop,9.02E-05
2086,size,176,opart,0.0001035
2087,size,176,labelled_opart,0.00013395
2088,size,176,fpop,8.93E-05
2089,size,177,fpop,0.0001856
2090,size,177,labelled_opart,0.0002784
2091,size,177,opart,0.000112
2092,size,177,fpop,0.000104
2093,size,177,labelled_opart,0.000156
2094,size,177,labelled_opart,0.0001524
2095,size,177,fpop,0.0001016
2096,size,177,opart,0.0001098
2097,size,177,opart,0.0001059
2098,size,306,fpop,0.0001856
2099,size,306,opart,0.0002611
2100,size,306,labelled_opart,0.0002784
2101,size,306,labelled_opart,0.00019095
2102,size,306,fpop,0.0001273
2103,size,306,opart,0.0002515
2104,size,306,labelled_opart,0.00018675
2105,size,306,fpop,0.0001245
2106,size,306,opart,0.0002479
2107,size,305,fpop,0.0001803
2108,size,305,opart,0.0002559
2109,size,305,fpop,0.0001142
2110,size,305,fpop,0.0001117
2111,size,305,labelled_opart,0.00027045
2112,size,305,labelled_opart,0.0001713
2113,size,305,opart,0.0002472
2114,size,305,labelled_opart,0.00016755
2115,size,305,opart,0.0002458
2116,size,305,opart,0.0002849
2117,size,305,fpop,0.00015
2118,size,305,labelled_opart,0.000225
2119,size,305,opart,0.0002497
2120,size,305,labelled_opart,0.0001848
2121,size,305,labelled_opart,0.0001743
2122,size,305,fpop,0.0001232
2123,size,305,fpop,0.0001162
2124,size,305,opart,0.0002492
2125,size,163,labelled_opart,0.0001653
2126,size,163,fpop,0.0001102
2127,size,163,opart,0.0001019
2128,size,163,labelled_opart,0.00013305
2129,size,163,opart,9.74E-05
2130,size,163,fpop,8.87E-05
2131,size,163,opart,9.57E-05
2132,size,163,labelled_opart,0.0001314
2133,size,163,fpop,8.76E-05
2134,size,223,opart,0.0002005
2135,size,223,fpop,0.0001291
2136,size,223,opart,0.0001523
2137,size,223,labelled_opart,0.00019365
2138,size,223,opart,0.0001484
2139,size,223,fpop,0.0001018
2140,size,223,labelled_opart,0.0001527
2141,size,223,fpop,9.89E-05
2142,size,223,labelled_opart,0.00014835
2143,size,275,labelled_opart,0.00019935
2144,size,275,opart,0.0002145
2145,size,275,opart,0.0002021
2146,size,275,labelled_opart,0.00016365
2147,size,275,labelled_opart,0.0001596
2148,size,275,fpop,0.0001329
2149,size,275,opart,0.0002067
2150,size,275,fpop,0.0001091
2151,size,275,fpop,0.0001064
2152,size,147,opart,0.0001189
2153,size,147,fpop,0.0001064
2154,size,147,opart,8.19E-05
2155,size,147,labelled_opart,0.0001596
2156,size,147,fpop,7.82E-05
2157,size,147,fpop,6.95E-05
2158,size,147,labelled_opart,0.0001173
2159,size,147,labelled_opart,0.00010425
2160,size,147,opart,8.06E-05
2161,size,223,fpop,0.0001619
2162,size,223,fpop,0.0001082
2163,size,223,fpop,9.92E-05
2164,size,223,opart,0.0001527
2165,size,223,labelled_opart,0.00024285
2166,size,223,labelled_opart,0.0001623
2167,size,223,opart,0.0001473
2168,size,223,opart,0.0001436
2169,size,223,labelled_opart,0.0001488
2170,size,149,fpop,0.0001278
2171,size,149,fpop,6.89E-05
2172,size,149,opart,8.81E-05
2173,size,149,labelled_opart,0.0001917
2174,size,149,opart,8.14E-05
2175,size,149,fpop,6.53E-05
2176,size,149,opart,7.93E-05
2177,size,149,labelled_opart,0.00010335
2178,size,149,labelled_opart,9.80E-05
2179,size,127,labelled_opart,0.0001368
2180,size,127,opart,7.72E-05
2181,size,127,opart,6.57E-05
2182,size,127,opart,6.23E-05
2183,size,127,labelled_opart,9.26E-05
2184,size,127,labelled_opart,8.78E-05
2185,size,127,fpop,9.12E-05
2186,size,127,fpop,6.17E-05
2187,size,127,fpop,5.85E-05
2188,size,182,fpop,0.0001593
2189,size,182,labelled_opart,0.00023895
2190,size,182,opart,0.00013
2191,size,182,fpop,7.45E-05
2192,size,182,fpop,6.78E-05
2193,size,182,labelled_opart,0.00011175
2194,size,182,opart,0.0001111
2195,size,182,labelled_opart,0.0001017
2196,size,182,opart,0.0001084
2197,size,223,fpop,0.0001814
2198,size,223,opart,0.0001631
2199,size,223,labelled_opart,0.0002721
2200,size,223,labelled_opart,0.00015285
2201,size,223,opart,0.0001496
2202,size,223,labelled_opart,0.00012765
2203,size,223,fpop,0.0001019
2204,size,223,fpop,8.51E-05
2205,size,223,opart,0.0001496
2206,size,172,fpop,0.0001448
2207,size,172,labelled_opart,0.0002172
2208,size,172,opart,0.0001161
2209,size,172,fpop,8.14E-05
2210,size,172,opart,0.0001037
2211,size,172,opart,0.0001063
2212,size,172,labelled_opart,0.0001221
2213,size,172,labelled_opart,0.000117
2214,size,172,fpop,7.80E-05
2215,size,128,opart,0.0001058
2216,size,128,labelled_opart,0.00014775
2217,size,128,fpop,9.85E-05
2218,size,128,fpop,6.33E-05
2219,size,128,opart,6.79E-05
2220,size,128,opart,6.34E-05
2221,size,128,labelled_opart,9.50E-05
2222,size,128,labelled_opart,0.0001017
2223,size,128,fpop,6.78E-05
2224,size,143,labelled_opart,0.00014835
2225,size,143,fpop,9.89E-05
2226,size,143,fpop,7.27E-05
2227,size,143,opart,8.32E-05
2228,size,143,labelled_opart,0.00010905
2229,size,143,opart,7.91E-05
2230,size,143,labelled_opart,0.00011475
2231,size,143,fpop,7.65E-05
2232,size,143,opart,7.99E-05
2233,size,87,fpop,0.0001426
2234,size,87,labelled_opart,0.0002139
2235,size,87,labelled_opart,0.00010275
2236,size,87,opart,5.00E-05
2237,size,87,opart,4.51E-05
2238,size,87,fpop,6.85E-05
2239,size,87,fpop,5.82E-05
2240,size,87,labelled_opart,8.73E-05
2241,size,87,opart,4.66E-05
2242,size,155,labelled_opart,0.00016455
2243,size,155,labelled_opart,0.0001194
2244,size,155,fpop,0.0001097
2245,size,155,fpop,7.96E-05
2246,size,155,labelled_opart,0.0001245
2247,size,155,fpop,8.30E-05
2248,size,155,opart,9.09E-05
2249,size,155,opart,8.11E-05
2250,size,155,opart,8.01E-05
2251,size,276,opart,0.0002495
2252,size,276,labelled_opart,0.00020235
2253,size,276,opart,0.0002106
2254,size,276,fpop,0.0001349
2255,size,276,fpop,0.0001081
2256,size,276,labelled_opart,0.00016215
2257,size,276,fpop,0.0001137
2258,size,276,opart,0.0002072
2259,size,276,labelled_opart,0.00017055
2260,size,95,labelled_opart,0.0001215
2261,size,95,opart,7.56E-05
2262,size,95,fpop,8.10E-05
2263,size,95,labelled_opart,0.0001107
2264,size,95,fpop,7.38E-05
2265,size,95,labelled_opart,8.79E-05
2266,size,95,fpop,5.86E-05
2267,size,95,opart,5.01E-05
2268,size,95,opart,4.66E-05
2269,size,234,opart,0.0002023
2270,size,234,fpop,0.0001338
2271,size,234,fpop,0.000102
2272,size,234,labelled_opart,0.0002007
2273,size,234,fpop,0.0001024
2274,size,234,labelled_opart,0.000153
2275,size,234,opart,0.0001587
2276,size,234,opart,0.000155
2277,size,234,labelled_opart,0.0001536
2278,size,143,fpop,0.0001335
2279,size,143,fpop,7.50E-05
2280,size,143,labelled_opart,0.00020025
2281,size,143,labelled_opart,0.0001125
2282,size,143,opart,8.46E-05
2283,size,143,labelled_opart,0.00010875
2284,size,143,opart,7.92E-05
2285,size,143,fpop,7.25E-05
2286,size,143,opart,7.89E-05
2287,size,148,fpop,0.0001601
2288,size,148,opart,9.64E-05
2289,size,148,labelled_opart,0.00024015
2290,size,148,fpop,7.81E-05
2291,size,148,opart,8.13E-05
2292,size,148,opart,7.59E-05
2293,size,148,fpop,6.92E-05
2294,size,148,labelled_opart,0.00011715
2295,size,148,labelled_opart,0.0001038
2296,size,115,fpop,0.00014
2297,size,115,labelled_opart,0.00021
2298,size,115,opart,6.58E-05
2299,size,115,fpop,6.56E-05
2300,size,115,opart,5.96E-05
2301,size,115,labelled_opart,9.84E-05
2302,size,115,fpop,6.14E-05
2303,size,115,opart,6.03E-05
2304,size,115,labelled_opart,9.21E-05
2305,size,183,fpop,0.0002012
2306,size,183,opart,0.0001275
2307,size,183,fpop,8.89E-05
2308,size,183,labelled_opart,0.0003018
2309,size,183,opart,0.0001182
2310,size,183,labelled_opart,0.00013335
2311,size,183,opart,0.0001122
2312,size,183,labelled_opart,0.0001689
2313,size,183,fpop,0.0001126
2314,size,95,opart,0.0001026
2315,size,95,fpop,9.20E-05
2316,size,95,labelled_opart,0.000138
2317,size,95,labelled_opart,0.00010125
2318,size,95,fpop,6.75E-05
2319,size,95,opart,5.04E-05
2320,size,95,opart,4.69E-05
2321,size,95,labelled_opart,9.47E-05
2322,size,95,fpop,6.31E-05
2323,size,116,opart,0.000104
2324,size,116,labelled_opart,0.00013935
2325,size,116,fpop,9.29E-05
2326,size,116,opart,6.22E-05
2327,size,116,labelled_opart,0.0001044
2328,size,116,labelled_opart,8.90E-05
2329,size,116,fpop,6.96E-05
2330,size,116,fpop,5.93E-05
2331,size,116,opart,5.93E-05
2332,size,115,opart,0.0001031
2333,size,115,fpop,9.38E-05
2334,size,115,fpop,6.19E-05
2335,size,115,opart,6.11E-05
2336,size,115,labelled_opart,0.0001407
2337,size,115,labelled_opart,9.29E-05
2338,size,115,opart,5.94E-05
2339,size,115,labelled_opart,9.56E-05
2340,size,115,fpop,6.37E-05
2341,size,138,labelled_opart,0.0001455
2342,size,138,fpop,9.70E-05
2343,size,138,labelled_opart,0.00011385
2344,size,138,labelled_opart,0.00010215
2345,size,138,opart,7.61E-05
2346,size,138,opart,7.02E-05
2347,size,138,fpop,7.59E-05
2348,size,138,opart,7.14E-05
2349,size,138,fpop,6.81E-05
2350,size,134,labelled_opart,0.0001494
2351,size,134,fpop,9.96E-05
2352,size,134,opart,8.08E-05
2353,size,134,opart,7.13E-05
2354,size,134,fpop,7.17E-05
2355,size,134,labelled_opart,0.00010755
2356,size,134,fpop,7.56E-05
2357,size,134,opart,7.50E-05
2358,size,134,labelled_opart,0.0001134
2359,size,125,labelled_opart,0.0001323
2360,size,125,labelled_opart,0.00010995
2361,size,125,opart,7.28E-05
2362,size,125,fpop,8.82E-05
2363,size,125,opart,6.63E-05
2364,size,125,opart,7.67E-05
2365,size,125,labelled_opart,9.89E-05
2366,size,125,fpop,7.33E-05
2367,size,125,fpop,6.59E-05
2368,size,99,labelled_opart,0.00013725
2369,size,99,fpop,9.15E-05
2370,size,99,opart,5.81E-05
2371,size,99,fpop,6.35E-05
2372,size,99,opart,5.06E-05
2373,size,99,fpop,6.46E-05
2374,size,99,opart,4.97E-05
2375,size,99,labelled_opart,9.53E-05
2376,size,99,labelled_opart,9.69E-05
2377,size,86,labelled_opart,0.00011985
2378,size,86,fpop,7.99E-05
2379,size,86,labelled_opart,9.00E-05
2380,size,86,fpop,6.00E-05
2381,size,86,opart,5.11E-05
2382,size,86,opart,4.22E-05
2383,size,86,opart,4.23E-05
2384,size,86,labelled_opart,8.61E-05
2385,size,86,fpop,5.74E-05
2386,size,130,fpop,0.0001357
2387,size,130,fpop,7.35E-05
2388,size,130,labelled_opart,0.00020355
2389,size,130,opart,7.74E-05
2390,size,130,opart,7.12E-05
2391,size,130,opart,6.87E-05
2392,size,130,labelled_opart,0.00011025
2393,size,130,fpop,7.64E-05
